slug,positions,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
wiggian01,POWER FORWARD,15.0,0.568,0.348,0.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,1.2,2.7,3.9,0.08,0.0,-0.4,-0.4,1.0,505,1058,140,368,170,238,82,265,167,67,70,126,159,1320
adebaba01,POWER FORWARD,20.3,0.598,0.018,0.484,8.5,24.9,17.0,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2.0,3.4,3.3,440,790,2,14,264,382,176,559,368,82,93,204,182,1146
alexaky01,CENTER,4.7,0.5,0.0,0.0,17.9,8.3,12.9,0.0,0.0,0.0,33.3,10.2,0.0,0.0,0.0,-0.003,-6.4,-3.7,-10.1,0.0,1,2,0,0,0,0,2,1,0,0,0,1,1,2
anderju01,SHOOTING GUARD,3.2,0.352,0.763,0.105,1.0,18.9,10.2,10.1,0.0,4.7,9.1,17.1,-0.2,0.1,-0.1,-0.054,-6.8,-1.0,-7.7,-0.2,10,38,6,29,2,4,1,20,8,0,6,4,13,28
anderry01,CENTER,9.4,0.357,0.714,0.0,0.0,52.9,26.2,20.4,3.3,0.0,12.5,23.7,0.0,0.0,0.0,-0.037,-3.3,0.5,-2.8,0.0,2,7,1,5,0,0,0,7,2,1,0,1,1,5
bendedr01,CENTER,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,0.0,0.2,0.2,0.105,-4.4,3.2,-1.2,0.0,10,21,4,9,2,3,0,20,9,0,5,5,16,26
boldejo01,CENTER,2.95,0.4265,0.354,0.4585,5.0,12.45,8.7,0.0,3.2,2.65,17.0,14.75,-0.05,0.05,0.0,-0.048,-10.35,-0.5,-10.8,0.0,8,22,0,8,4,8,6,12,0,6,4,4,20,20
bowmaky01,POINT GUARD,9.1,0.494,0.333,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,-0.6,0.6,-0.1,-0.003,-4.0,-0.3,-4.3,-0.6,134,321,33,107,34,41,24,97,131,44,10,70,102,335
breweco01,POWER FORWARD,8.7,0.47,0.25,0.75,6.7,21.0,13.6,7.7,5.9,0.0,27.3,9.6,0.0,0.1,0.0,0.064,-6.0,2.8,-3.2,0.0,2,4,0,1,1,3,2,6,2,4,0,2,7,5
broekry01,SMALL FORWARD,13.1,0.568,0.864,0.136,3.0,21.9,12.5,8.3,1.3,1.9,8.8,16.3,0.2,0.2,0.4,0.109,0.5,0.3,0.8,0.1,22,59,20,51,7,8,5,38,11,5,4,6,15,71
brookdi01,SHOOTING GUARD,11.3,0.51,0.385,0.19,3.5,8.6,6.1,10.5,1.4,1.1,9.7,25.2,-0.4,1.6,1.2,0.027,-2.7,-1.4,-4.1,-1.1,435,1068,147,411,164,203,68,175,150,63,27,124,278,1181
burksal01,SMALL FORWARD,16.1,0.552,0.373,0.373,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,1.6,0.9,2.5,0.085,0.7,-0.6,0.1,0.7,244,601,84,224,201,224,37,189,151,50,17,76,107,773
burtode02,SMALL FORWARD,4.3,0.396,0.424,0.112,2.2,15.1,8.8,6.8,1.0,2.4,12.7,18.5,-0.9,0.4,-0.5,-0.067,-6.3,-0.5,-6.8,-0.4,43,125,10,53,8,14,7,50,17,7,10,19,34,104
cabocbr01,CENTER,17.0,0.5295,0.381,0.1714999999999999,10.75,17.4,14.1,6.5,3.4000000000000004,6.85,15.0,19.8,-0.05,0.2,0.2,0.1075,-2.4,1.15,-1.25,0.0,76,178,12,66,16,18,46,74,24,30,34,26,62,180
cacokde01,CENTER,28.6,0.5,0.0,0.0,24.6,36.1,30.4,20.3,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.226,4.8,-4.6,0.2,0.0,3,6,0,0,0,0,2,3,1,0,0,0,0,6
carrode01,CENTER,12.8,0.578,0.541,0.595,3.3,13.0,8.1,12.2,1.8,1.7,13.0,14.3,0.2,0.2,0.4,0.114,-0.7,-0.4,-1.1,0.0,16,37,5,20,17,22,5,19,14,6,3,7,12,54
cheatzy01,POWER FORWARD,6.7,0.667,0.111,0.0,6.2,12.5,9.4,7.7,0.9,1.6,30.8,10.4,0.0,0.0,0.0,0.034,-6.6,-0.5,-7.2,-0.1,6,9,0,1,0,0,3,6,3,1,1,4,10,12
clemoch01,SHOOTING GUARD,13.1,0.548,0.754,0.077,1.4,9.4,5.4,14.3,1.4,1.8,11.5,23.6,0.1,0.2,0.4,0.058,0.3,-1.3,-1.0,0.1,57,142,37,107,10,11,4,26,27,9,6,19,26,161
colliza01,POWER FORWARD,9.9,0.538,0.279,0.118,9.1,15.7,12.4,7.2,0.8,1.5,16.4,12.5,0.2,0.1,0.3,0.052,-1.7,-1.4,-3.1,-0.1,32,68,7,19,6,8,25,44,16,5,5,14,36,77
covinro01,CENTER,13.1,0.531,0.74,0.132,3.9,21.7,12.7,6.1,2.2,5.7,11.1,15.4,0.2,1.2,1.4,0.094,-1.2,1.4,0.2,0.4,89,227,53,168,24,30,27,149,32,35,48,30,72,255
crabbal01,SMALL FORWARD,1.1,0.416,0.765,0.059,0.8,9.2,4.8,5.1,0.0,0.0,12.5,12.5,-0.2,0.0,-0.2,-0.068,-6.4,-3.3,-9.7,-0.3,11,34,6,26,1,2,1,11,5,0,0,5,11,29
ellenhe01,CENTER,-1.3,0.143,0.571,0.0,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,-0.1,0.0,-0.1,-0.183,-7.5,-3.4,-10.9,0.0,1,7,0,4,0,0,2,4,1,0,0,0,1,2
ennisja01,SHOOTING GUARD,10.3,0.566,0.474,0.278,4.9,16.4,10.5,6.5,1.2,1.5,15.3,15.6,0.2,0.5,0.7,0.064,-3.3,-1.1,-4.4,-0.3,60,133,18,63,31,37,23,72,22,12,8,27,52,169
fergute01,SMALL FORWARD,3.7,0.481,0.764,0.091,2.1,4.4,3.3,5.3,1.0,1.2,11.9,9.1,-0.3,0.9,0.6,0.021,-4.8,0.3,-4.5,-0.8,78,220,49,168,15,20,23,51,51,27,17,31,155,220
frazimi01,SHOOTING GUARD,-0.9,0.384,0.793,0.483,0.7,6.6,3.6,1.7,0.6,0.0,12.5,11.5,-0.2,0.1,-0.2,-0.06,-8.9,-2.1,-11.0,-0.3,7,29,4,23,9,14,1,9,2,2,0,5,22,27
garlada01,SHOOTING GUARD,8.5,0.498,0.423,0.103,1.6,5.2,3.4,18.5,1.1,0.2,17.1,20.7,-1.3,0.0,-1.3,-0.034,-2.7,-2.8,-5.5,-1.7,280,699,105,296,63,72,27,84,229,42,4,151,92,728
gordoer01,SMALL FORWARD,10.3,0.51,0.654,0.231,0.9,6.5,3.7,7.9,1.0,1.1,7.8,22.5,-0.1,0.6,0.5,0.024,-1.8,-2.1,-3.9,-0.5,171,463,96,303,82,107,9,62,54,23,13,43,70,520
grahatr01,SMALL FORWARD,7.0,0.4625,0.513,0.2475,6.65,11.6,9.05,6.85,1.2,0.8,10.35,13.2,-0.15,0.2,0.1,0.013,-4.15,-1.25,-5.4,-0.4,174,484,66,240,72,112,102,198,90,48,12,58,204,486
grantje02,SHOOTING GUARD,6.6,0.449,0.296,0.259,2.6,5.7,4.1,15.3,0.6,1.1,9.1,17.2,0.0,0.0,0.0,-0.018,-4.5,-2.0,-6.5,-0.1,10,27,2,8,5,7,2,4,9,1,1,3,11,27
greenje02,CENTER,18.6,0.682,0.53,0.188,2.6,10.9,6.7,11.5,1.6,1.9,8.5,17.9,1.2,0.4,1.5,0.183,2.5,0.1,2.6,0.5,84,149,28,79,24,28,10,42,30,14,9,15,43,220
gudurma01,SHOOTING GUARD,8.8,0.514,0.529,0.166,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6,-0.3,0.4,0.1,0.014,-2.7,-0.7,-3.4,-0.2,62,157,25,83,24,26,14,59,45,12,8,36,34,173
hallde01,POINT GUARD,3.1,0.298,0.567,0.267,2.8,6.6,4.8,21.3,2.4,1.1,13.0,20.9,-0.3,0.1,-0.2,-0.116,-6.0,-0.7,-6.7,-0.1,6,30,4,17,4,8,2,5,13,4,1,5,6,20
halldo01,CENTER,17.2,0.709,0.0,0.667,9.9,17.9,14.0,3.5,1.1,4.9,11.4,12.9,0.2,0.1,0.3,0.177,-2.2,0.2,-2.1,0.0,14,18,0,0,5,12,8,15,2,2,5,3,14,33
hernade01,CENTER,12.9,0.432,0.143,0.357,19.3,33.2,26.4,16.4,1.7,0.0,15.6,29.3,0.0,0.1,0.0,0.043,-6.6,-3.0,-9.6,-0.1,5,14,1,2,3,5,5,9,3,1,0,3,6,14
herveke01,POWER FORWARD,5.0,0.315,0.741,0.0,2.2,22.7,12.7,13.9,0.9,1.7,0.0,22.8,-0.2,0.1,-0.1,-0.085,-4.0,-1.1,-5.1,0.0,7,27,3,20,0,0,1,11,5,1,1,0,4,17
hezonma01,POWER FORWARD,9.5,0.525,0.358,0.271,3.6,18.3,11.0,7.5,2.0,0.9,14.7,13.9,0.1,0.6,0.8,0.043,-3.1,0.2,-2.9,-0.2,92,218,24,78,48,59,30,154,50,36,9,42,107,256
hoardja01,POWER FORWARD,14.9,0.504,0.094,0.406,14.4,18.1,16.2,5.3,2.3,0.0,9.6,17.2,0.1,0.1,0.2,0.093,-0.8,-1.3,-2.1,0.0,15,32,0,3,8,13,14,18,4,5,0,4,12,38
howarwi01,POWER FORWARD,-12.7,0.0,1.0,0.0,0.0,16.3,8.1,9.1,0.0,0.0,20.0,15.9,-0.1,0.0,-0.1,-0.357,-14.2,-5.4,-19.6,-0.1,0,4,0,4,0,0,0,2,1,0,0,1,1,0
ingrabr01,POWER FORWARD,18.8,0.587,0.35,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,507,1096,150,384,313,368,51,329,259,61,38,189,179,1477
jacksju01,POWER FORWARD,9.5,0.496,0.478,0.147,2.7,12.6,7.7,6.8,0.7,0.8,3.7,15.4,0.6,0.6,1.2,0.054,-2.1,-1.3,-3.4,-0.4,135,341,48,163,42,50,27,127,52,15,10,14,69,360
johnsja01,CENTER,17.9,0.588,0.359,0.266,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,0.3,0.4,0.8,0.109,0.1,1.5,1.6,0.3,64,128,17,46,23,34,17,49,53,19,19,33,46,168
kabenmf01,CENTER,18.2,0.614,0.625,0.156,1.7,15.8,8.9,4.9,1.5,2.8,5.5,23.7,0.1,0.1,0.2,0.173,2.3,-0.1,2.2,0.1,14,32,9,20,5,5,1,10,2,2,2,2,9,42
kiddst01,SHOOTING GUARD,-13.7,0.0,0.333,0.0,0.0,21.3,11.0,8.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-16.2,-1.4,-17.6,-0.1,0,3,0,1,0,0,0,3,1,0,0,2,3,0
korveky01,SMALL FORWARD,11.3,0.62,0.809,0.14,1.6,10.4,6.3,9.2,1.2,1.1,13.4,15.4,0.9,1.5,2.5,0.124,-0.6,0.7,0.1,0.5,126,293,99,237,35,41,15,107,68,26,12,48,78,386
labissk01,CENTER,15.4,0.588,0.088,0.224,12.1,19.0,15.6,10.1,0.6,4.7,15.7,14.3,1.0,0.4,1.4,0.119,-1.5,0.2,-1.3,0.1,81,147,3,13,25,33,65,104,42,7,31,30,89,190
lavinza01,SMALL FORWARD,19.4,0.568,0.404,0.279,2.1,13.8,7.7,21.7,2.0,1.3,13.3,31.7,1.8,2.2,4.0,0.091,3.3,-0.8,2.5,2.4,539,1199,184,484,268,334,41,248,254,88,28,206,131,1530
lawvi01,POWER FORWARD,3.7,0.363,0.389,0.333,3.4,16.2,9.6,6.7,1.6,0.0,8.8,15.8,-0.1,0.1,-0.1,-0.052,-7.0,-2.6,-9.6,-0.1,6,18,1,7,2,6,2,9,3,2,0,2,6,15
lecquja01,SHOOTING GUARD,2.7,0.46,0.4,0.2,0.0,7.0,3.5,8.6,0.0,0.0,15.5,17.1,0.0,0.0,0.0,-0.065,-6.6,-2.9,-9.5,-0.1,4,10,0,4,2,2,0,2,2,0,0,2,3,10
maconda01,POINT GUARD,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,0.0,0.0,0.0,-0.161,-7.3,-4.8,-12.0,0.0,1,3,1,2,0,0,0,0,1,0,0,2,1,3
mclembe01,SMALL FORWARD,11.8,0.622,0.829,0.123,1.3,8.9,5.1,5.2,1.3,0.8,8.0,16.0,2.2,1.1,3.3,0.099,0.1,-0.6,-0.5,0.6,242,545,181,452,50,67,21,136,58,45,16,50,155,715
mellini01,CENTER,11.4,0.556,0.638,0.226,3.9,14.5,9.2,10.5,1.5,1.8,11.5,15.7,0.9,0.9,1.8,0.082,-1.5,0.2,-1.3,0.2,136,323,69,206,54,73,38,142,82,34,23,46,124,395
mikaer01,CENTER,13.9,0.773,0.0,0.667,11.6,30.4,20.7,0.0,0.0,0.0,0.0,8.9,0.1,0.0,0.1,0.218,-1.9,-1.5,-3.4,0.0,2,3,0,0,2,2,2,5,0,0,0,0,5,6
mokokad01,SMALL FORWARD,8.2,0.538,0.536,0.143,6.6,3.1,4.9,5.0,1.7,0.0,6.3,12.1,0.1,0.1,0.2,0.073,-2.9,-1.2,-4.1,-0.1,12,28,6,15,2,4,7,3,4,4,0,2,17,32
muldemy01,SMALL FORWARD,7.8,0.533,0.776,0.179,1.5,11.0,6.1,5.8,0.5,0.4,6.5,16.2,0.0,0.0,0.1,0.017,-3.2,-2.9,-6.0,-0.2,26,67,16,52,9,12,3,20,8,2,1,5,20,77
musadz01,SMALL FORWARD,9.4,0.484,0.453,0.349,4.6,13.5,9.1,12.6,1.5,0.2,15.4,20.1,-0.3,0.5,0.2,0.016,-3.5,-0.9,-4.4,-0.3,64,172,19,78,45,60,21,65,43,15,1,36,30,192
newmama01,SHOOTING GUARD,-11.4,0.347,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,41.5,0.0,0.0,0.0,-0.502,-14.5,-11.2,-25.7,0.0,0,2,0,1,2,2,0,0,0,0,0,1,0,2
norveza01,SHOOTING GUARD,-0.9499999999999996,0.2185,0.3635,0.0455,0.0,18.6,9.2,5.85,1.35,0.0,10.4,12.75,-0.05,0.0,-0.05,-0.1134999999999999,-8.5,-1.75,-10.25,-0.05,6,24,6,16,2,2,0,12,6,4,0,6,8,20
onimi01,SMALL FORWARD,9.7,0.512,0.594,0.156,5.2,11.7,8.6,5.1,1.8,1.5,10.5,15.3,0.0,0.1,0.1,0.063,-3.1,-1.1,-4.3,-0.1,12,32,7,19,4,5,5,12,4,4,2,4,9,35
owensta01,POWER FORWARD,8.4,0.34,0.4,0.4,14.6,7.5,11.1,0.0,3.2,0.0,0.0,16.7,0.0,0.0,0.0,0.021,-3.1,-2.7,-5.8,0.0,1,5,0,2,2,2,2,1,0,1,0,0,1,4
pargoje01,POINT GUARD,12.6,0.557,0.318,0.045,2.4,5.1,3.7,33.2,1.1,0.0,15.1,25.7,0.0,0.0,0.0,0.011,-2.8,-3.1,-5.9,0.0,11,22,3,7,0,1,1,2,8,1,0,4,8,25
parsoch01,POWER FORWARD,5.6,0.389,0.778,0.0,2.0,12.1,7.0,7.5,3.5,1.6,14.3,16.1,-0.1,0.0,-0.1,-0.065,-4.4,-1.6,-6.0,-0.1,5,18,4,14,0,0,1,6,3,4,1,3,3,14
payneca01,SHOOTING GUARD,15.7,0.612,0.426,0.103,2.4,16.6,9.4,19.5,2.1,1.0,13.4,19.1,0.3,0.2,0.5,0.12,0.7,1.0,1.7,0.2,33,68,15,29,6,7,4,27,24,8,2,11,20,87
paytoga02,SMALL FORWARD,11.3,0.473,0.397,0.069,6.3,14.2,10.1,14.8,3.6,1.4,14.3,13.4,0.0,0.4,0.5,0.051,-3.1,1.5,-1.6,0.0,48,116,13,46,4,8,26,54,48,33,7,20,54,113
pondssh01,POINT GUARD,33.1,0.765,0.4,0.4,0.0,9.4,4.8,32.4,0.0,8.9,0.0,22.8,0.1,0.0,0.1,0.45,8.4,5.3,13.7,0.0,3,5,1,2,2,2,0,1,2,0,1,0,2,9
porteke02,SMALL FORWARD,10.8,0.535,0.375,0.24,2.1,13.5,7.7,13.9,1.9,1.0,16.7,20.5,-0.3,0.6,0.3,0.012,-3.2,-0.6,-3.8,-0.5,186,421,53,158,73,101,22,140,109,46,14,93,135,498
reavejo02,SMALL FORWARD,5.8,0.405,0.222,0.222,3.8,7.4,5.6,14.2,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.031,-5.3,-4.0,-9.4,-0.1,3,9,0,2,2,2,1,2,3,0,0,0,5,8
sefolth01,POWER FORWARD,9.4,0.487,0.593,0.088,5.0,17.5,11.2,7.5,2.5,2.4,13.7,10.4,0.0,0.6,0.7,0.072,-2.9,1.7,-1.2,0.1,37,91,15,54,3,8,21,72,25,24,12,15,43,92
shayoma01,SHOOTING GUARD,1.4,0.4,0.5,0.333,3.9,23.7,13.8,4.8,0.0,3.0,17.9,25.8,-0.1,0.0,-0.1,-0.13,-9.3,-3.7,-13.0,-0.1,3,12,2,6,3,4,1,6,1,0,1,3,4,11
shumpim01,SMALL FORWARD,5.3,0.403,0.516,0.109,3.9,10.5,7.3,6.7,2.4,0.7,13.0,13.4,-0.3,0.3,0.0,-0.005,-6.2,0.7,-5.5,-0.2,21,64,8,33,4,7,9,25,12,12,2,10,21,54
smailal01,CENTER,14.5,0.61,0.325,0.475,7.5,13.7,10.5,14.3,1.0,2.6,18.5,18.2,0.2,0.1,0.2,0.081,-1.5,-0.7,-2.2,0.0,20,40,3,13,16,19,10,17,13,3,4,11,14,59
smithzh01,SMALL FORWARD,1.1,0.313,0.273,0.364,0.0,6.9,3.5,8.2,4.5,0.0,13.6,19.9,-0.1,0.1,-0.1,-0.12,-10.2,0.4,-9.8,-0.1,3,11,0,3,2,4,0,2,2,3,0,2,4,8
spellom01,CENTER,14.4,0.551,0.373,0.312,9.1,18.0,13.4,8.1,1.8,2.4,13.9,18.8,0.5,0.7,1.2,0.066,-0.8,-1.0,-1.8,0.1,127,295,43,110,73,92,77,142,47,33,24,54,63,370
swanica01,CENTER,-0.1,0.512,0.0,0.5,9.6,25.1,17.1,11.5,2.1,8.3,55.1,20.5,-0.1,0.0,-0.1,-0.177,-15.4,3.7,-11.7,-0.1,2,4,0,0,1,2,2,5,2,1,2,6,8,5
thornsi01,SMALL FORWARD,14.7,0.627,0.364,0.364,0.0,12.2,6.1,16.1,1.3,2.4,13.6,17.3,0.0,0.0,0.1,0.101,0.4,-1.2,-0.8,0.0,6,11,2,4,2,4,0,4,4,1,1,2,2,16
trentga02,SMALL FORWARD,12.9,0.587,0.608,0.102,2.0,5.8,3.9,6.3,1.7,1.0,4.4,15.3,2.2,0.3,2.5,0.089,0.5,-0.8,-0.3,0.6,196,441,112,268,37,45,25,75,61,48,16,21,90,541
turneev01,SHOOTING GUARD,10.2,0.4685,0.0925,0.2234999999999999,2.85,14.75,8.75,22.25,1.7,1.85,21.55,17.6,0.25,1.55,1.85,0.0105,-2.9000000000000004,0.1,-2.75,0.45,368,820,20,88,160,193,58,377,397,89,36,195,159,916
valende01,SMALL FORWARD,13.0,0.511,0.578,0.034,1.9,15.5,8.4,14.2,2.6,1.2,9.8,23.3,-0.1,0.6,0.5,0.048,-0.8,0.2,-0.6,0.2,97,237,46,137,6,8,9,65,43,26,6,26,51,246
willijo04,POWER FORWARD,14.0,0.566,0.059,0.382,14.0,25.3,19.4,5.9,0.3,3.9,11.2,10.3,0.3,0.1,0.4,0.109,-0.8,-1.3,-2.0,0.0,19,34,0,2,7,13,24,40,8,1,8,5,16,45
willini01,POINT GUARD,8.1,0.415,0.438,0.125,4.6,8.5,6.6,16.4,2.9,1.7,15.1,17.4,-0.1,0.1,0.0,0.017,-5.2,1.3,-3.9,0.0,5,16,2,7,2,2,2,4,6,3,1,3,6,14
winslju01,SHOOTING GUARD,8.5,0.44,0.209,0.209,5.3,17.5,11.6,18.7,1.0,1.4,14.6,20.6,-0.4,0.4,0.0,-0.004,-3.5,-0.1,-3.6,-0.1,50,129,6,27,18,27,16,57,44,7,5,24,38,124
wrighju02,POINT GUARD,8.8,0.437,0.5,0.2,0.0,11.8,6.1,23.0,2.2,0.0,12.1,24.1,-0.1,0.1,0.0,-0.008,-7.0,-2.0,-9.0,-0.1,7,20,2,10,3,4,0,5,7,2,0,3,5,19
adamsjo01,SHOOTING GUARD,17.3,0.427,0.167,0.833,0.0,15.9,7.6,31.9,10.3,0.0,19.6,30.5,0.0,0.0,0.0,0.015,-2.5,9.4,6.9,0.0,2,6,0,1,3,5,0,2,3,3,0,2,2,7
alexacl01,POWER FORWARD,11.6,0.5,0.0,0.0,6.0,12.1,9.0,0.0,1.4,4.4,9.1,13.3,0.0,0.0,0.0,0.052,-0.5,0.5,0.0,0.0,5,10,0,0,0,0,2,4,0,1,2,1,1,10
aminual01,SMALL FORWARD,12.7,0.533,0.485,0.217,4.5,18.6,11.5,8.8,1.5,1.8,13.2,16.9,1.7,2.3,4.0,0.082,-0.2,0.2,0.1,1.2,299,719,126,349,115,156,98,401,138,72,53,120,171,839
amundlo01,POWER FORWARD,6.7,0.401,0.0,0.509,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,-0.3,0.2,-0.1,-0.014,-6.7,-0.2,-6.9,-0.3,19,53,0,0,14,27,23,26,12,6,7,15,44,52
anderal01,SHOOTING GUARD,9.2,0.495,0.627,0.254,0.6,15.5,7.9,10.3,1.0,0.4,3.0,15.4,0.2,0.2,0.3,0.078,-2.4,0.1,-2.3,0.0,21,59,12,37,11,15,1,26,14,4,1,2,25,65
anderja01,SHOOTING GUARD,6.0,0.469,0.483,0.163,2.0,10.9,6.5,7.7,1.4,1.6,18.0,13.7,-0.6,0.4,-0.3,-0.017,-3.9,-0.6,-4.5,-0.5,67,178,23,86,22,29,13,73,41,21,14,42,54,179
antetgi01,POINT GUARD,18.8,0.566,0.108,0.404,4.6,20.0,12.4,20.0,1.7,3.4,14.8,22.3,4.2,2.9,7.1,0.121,1.3,0.7,2.1,2.9,513,1013,28,109,296,409,113,499,345,94,113,208,258,1350
applike01,POINT GUARD,-4.8,0.338,0.375,0.25,0.0,4.2,2.1,5.0,1.9,0.0,25.3,19.5,-0.1,0.0,-0.1,-0.199,-13.2,-2.0,-15.1,-0.1,2,8,0,3,2,2,0,1,1,1,0,3,5,6
pendeje02,CENTER,8.3,0.585,0.043,0.261,4.1,18.1,11.2,6.9,0.0,2.2,19.0,13.4,0.1,0.1,0.2,0.077,-5.6,-0.5,-6.1,-0.1,12,23,0,1,6,6,4,18,5,0,3,6,18,30
bairsca01,CENTER,6.8,0.391,0.125,0.2,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,13,40,1,5,7,8,4,24,6,2,3,4,19,34
bargnan01,CENTER,11.8,0.5,0.057,0.204,4.9,12.4,8.6,4.8,0.3,1.1,7.9,23.2,0.1,0.0,0.2,0.013,-2.6,-2.6,-5.1,-0.5,127,279,3,16,47,57,28,69,18,4,9,26,61,304
blairde01,CENTER,5.4,0.414,0.015,0.191,10.1,19.4,14.6,7.3,1.8,0.7,16.9,17.8,-0.3,0.3,-0.1,-0.015,-8.1,-0.7,-8.9,-0.4,28,68,0,1,5,13,20,37,11,8,2,15,53,61
blakest01,POINT GUARD,9.8,0.51,0.629,0.083,1.0,9.2,4.9,29.5,1.2,0.4,24.6,14.6,0.3,0.8,1.1,0.053,-1.7,-0.7,-2.4,-0.1,93,240,52,151,16,20,9,80,200,24,5,81,70,254
bonnema01,CENTER,14.1,0.647,0.596,0.07,1.7,12.8,7.5,6.3,1.5,0.4,4.9,13.7,0.4,0.3,0.8,0.181,1.2,1.0,2.2,0.2,29,57,15,34,3,4,3,24,9,6,1,3,16,76
boshch01,POWER FORWARD,20.2,0.571,0.289,0.349,3.2,21.1,12.4,12.1,1.0,1.5,8.1,24.7,4.1,2.3,6.4,0.172,3.6,0.5,4.0,2.7,358,767,81,222,213,268,48,342,128,36,34,78,101,1010
brandel01,CENTER,11.4,0.461,0.014,0.125,4.2,27.0,15.2,13.1,2.0,2.7,12.6,16.9,-0.1,0.3,0.2,0.036,-4.7,1.3,-3.4,-0.1,31,72,0,1,8,9,9,54,18,9,8,11,32,70
bryanko01,SMALL FORWARD,14.9,0.469,0.42,0.252,2.3,12.3,7.1,19.1,1.7,0.5,9.4,32.2,-0.9,0.5,-0.4,-0.01,0.9,-2.4,-1.6,0.2,398,1113,133,467,232,281,41,206,184,62,13,129,115,1161
budinch01,SMALL FORWARD,10.15,0.5345,0.367,0.2125,5.550000000000001,11.4,8.5,10.65,1.35,0.7,16.85,14.0,0.2,0.5,0.7000000000000001,0.059,-1.95,-0.1,-2.05,0.05,208,478,48,172,78,112,86,214,128,64,20,88,124,542
butleca01,SMALL FORWARD,11.3,0.49,0.305,0.203,3.1,10.4,6.8,8.3,2.5,0.5,4.5,16.2,0.1,0.1,0.3,0.071,-2.5,0.6,-1.8,0.0,25,59,3,18,10,12,5,17,10,9,1,3,19,63
butlera01,SMALL FORWARD,13.4,0.558,0.471,0.154,0.8,13.5,7.4,7.7,1.5,4.1,6.7,12.6,0.4,0.9,1.3,0.146,0.4,2.5,2.9,0.5,49,104,15,49,11,16,3,53,24,13,23,8,11,124
cartevi01,SHOOTING GUARD,12.7,0.52,0.493,0.245,3.4,13.6,8.3,8.9,1.9,1.5,8.4,18.5,1.0,0.8,1.8,0.084,-0.4,-0.6,-1.0,0.3,133,343,59,169,70,84,31,115,56,38,16,35,101,395
clarkco01,SMALL FORWARD,23.9,0.75,0.5,0.0,0.0,18.0,8.8,0.0,0.0,0.0,20.0,35.5,0.0,0.0,0.0,0.025,15.5,1.0,16.5,0.0,2,4,2,2,0,0,0,1,0,0,0,1,0,6
copelch01,POWER FORWARD,5.4,0.462,0.706,0.137,0.7,6.5,3.7,10.3,0.7,0.0,10.0,17.3,-0.1,0.0,-0.1,-0.017,-3.3,-3.1,-6.4,-0.2,17,51,10,36,6,7,1,9,11,2,0,6,17,50
cottobr01,POINT GUARD,12.9,0.625,0.1875,0.0,0.0,0.0,0.0,6.35,2.2,0.0,19.25,15.9,-0.1,0.0,-0.1,-0.0084999999999999,-2.25,-0.5,-2.8000000000000003,-0.05,8,20,0,6,0,0,0,0,6,6,0,10,4,16
cunnija01,SHOOTING GUARD,5.85,0.466,0.426,0.5135000000000001,0.5,13.35,6.95,5.05,1.7999999999999998,0.25,14.35,16.5,-0.15,0.2,0.05,0.0029999999999999,-5.4,-0.75,-6.199999999999999,-0.2,72,210,24,78,72,110,6,70,40,28,4,42,82,240
dawsobr01,POWER FORWARD,7.1,0.46,0.0,0.2,7.6,7.4,7.5,0.0,0.0,2.7,0.0,8.5,0.0,0.0,0.0,0.069,-3.6,-2.0,-5.7,0.0,2,5,0,0,1,1,2,2,0,0,1,0,2,5
dejeabr01,SHOOTING GUARD,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0.0,0.2,0.2,0.033,-2.5,0.0,-2.5,0.0,28,69,12,32,11,21,8,40,15,10,2,11,17,79
